"Ativo","Data","roic","roe","roa","margem_liquida","margem_ebit","divida_liquida_ebitda","receita_liquida","ebit","deprec","deprec2","deprec3","deprec4","lucro_liquido","ativo_total","passivo_circulante","total_emprestimos_e_financiamentos","caixa_e_equivalentes","aplicacoes_financeiras","patrimonio_liquido","participacao_nao_controladora_acionistas","total_emprestimos_e_financiamentos_lp","capital_investido","ebitda","divida_bruta","divida_liquida"
"ITSA4<XBSP>","3T2011","-",17.05963054,1.7732954376,112.02597946,-318.6884559,"-",4773000,-15211000,"-",1403000,"-","-",4792000,301529000,2.70186E11,0,4344000,1.4276E11,28471000,2872000,0,-115761000,-13808000,0,-1.47104E11
"ITSA4<XBSP>","4T2011",-14.177536869,16.621244968,1.7201812809,105.35924617,-239.61523361,"-",5094000,-12206000,"-",1398000,"-","-",4837000,312002000,1.49014E11,0,3994000,1.02172E11,29341000,2949000,0,56822000,-10808000,0,-1.06166E11
"ITSA4<XBSP>","1T2012",-15.329525089,16.429554842,1.7012082697,105.21159874,-243.76959248,"-",5104000,-12442000,"-",1449000,"-","-",4820000,315658000,1.51219E11,0,3938000,1.06933E11,29755000,2930000,0,53568000,-10993000,0,-1.10871E11
"ITSA4<XBSP>","2T2012",-13.211606991,15.789004192,1.6719933246,102.03689469,-249.34665642,"-",5204000,-12976000,"-",1525000,"-","-",4754000,317585000,1.49163E11,0,5181000,98418000000,30742000,2889000,0,64823000,-11451000,0,-1.03599E11
"ITSA4<XBSP>","3T2012",-12.283137381,16.709120278,1.6071060439,99.482152765,-235.08415018,"-",5407000,-12711000,"-",1377000,"-","-",4840000,334701000,1.56415E11,0,4855000,1.05132E11,29479000,2713000,0,68299000,-11334000,0,-1.09987E11
"ITSA4<XBSP>","4T2012",-13.846802805,15.408603136,1.3845507215,89.156200248,-226.99451619,"-",5653000,-12832000,"-",1470000,"-","-",4539000,364017000,1.79805E11,0,5190000,1.17859E11,30027000,2682000,0,61163000,-11362000,0,-1.23049E11
"ITSA4<XBSP>","1T2013",-15.749694323,15.410436374,12.895812053,87.704063911,-142.3584578,"-",5758000,-8197000,"-",1269000,"-","-",4579000,39160000,4113000000,1212000,1159000,750000000,30034000,2736000,1777000,34350000,-6928000,2989000,1080000000
"ITSA4<XBSP>","2T2013",-6.331899201,14.833548994,12.817971589,90.18415877,-61.398176292,"-",5593000,-3434000,"-",1004000,"-","-",4644000,39351000,2894000000,739000,1095000,307000000,31257000,2747000,1825000,35794000,-2430000,2564000,1162000000
"ITSA4<XBSP>","3T2013",2.2594626931,15.210383682,13.208154772,95.589817139,22.570813912,0.56779661017,5578000,1259000,"-",865000,"-","-",4959000,40369000,2879000000,717000,1006000,425000000,32199000,2856000,1920000,36776000,2124000,2637000,1206000000
"ITSA4<XBSP>","4T2013",11.172014097,16.709290043,14.336139664,113.65097371,122.59406315,0.16021944015,5289000,6484000,"-",625000,"-","-",5698000,41929000,2908000000,909000,1199000,426000000,33131000,2843000,1855000,38305000,7109000,2764000,1139000000
"ITSA4<XBSP>","1T2014",11.846153846,17.495978406,15.003857934,125.20975609,136.03902439,0.13545502367,5125000,6972000,"-",632000,"-","-",6097000,42769000,2778000000,826000,1904000,69000000,33726000,2951000,2177000,38844000,7604000,3003000,1030000000
"ITSA4<XBSP>","2T2014",12.034377612,18.255267191,15.82622013,138.57227371,146.22362453,0.12894477318,5071000,7415000,"-",697000,"-","-",6739000,44401000,2504000000,641000,1805000,67000000,35546000,2947000,2277000,40666000,8112000,2918000,1046000000
"ITSA4<XBSP>","3T2014",12.446221341,18.876449122,16.489211753,149.92113565,157.63012618,0.10453808752,5072000,7995000,"-",643000,"-","-",7369000,46115000,2673000000,902000,1889000,59000000,37271000,3012000,1949000,42396000,8638000,2851000,903000000
"ITSA4<XBSP>","4T2014",12.407236752,19.321006653,16.794254435,162.53734316,165.76379207,0.093380878092,5021000,8323000,"-",651000,"-","-",7911000,48594000,3253000000,1120000,1897000,290000000,39226000,3013000,1905000,44274000,8974000,3025000,838000000
"ITSA4<XBSP>","1T2015",12.335874479,19.399725881,16.983242496,166.32144991,167.97450707,0.083250852304,5021000,8434000,"-",659000,"-","-",8160000,49172000,2708000000,946000,1991000,295000000,39987000,3060000,2097000,45124000,9093000,3043000,757000000
"ITSA4<XBSP>","2T2015",12.264836271,18.926851126,16.624685139,168.65641845,173.22818926,0.083413641717,5009000,8677000,"-",662000,"-","-",8269000,50816000,2702000000,828000,1945000,304000000,41568000,3067000,2200000,46693000,9339000,3028000,779000000
"ITSA4<XBSP>","3T2015",13.034697617,20.465215536,17.870786203,192.26142743,194.44667201,0.07642574544,4988000,9699000,"-",664000,"-","-",9443000,53663000,2855000000,694000,2118000,274000000,43744000,3116000,2490000,49110000,10363000,3184000,792000000
"ITSA4<XBSP>","4T2015",12.001925159,18.78838521,16.40342878,184.11463664,185.62947799,0.066192390968,4885000,9068000,"-",631000,"-","-",8868000,54830000,3183000000,675000,2174000,282000000,44846000,3024000,2423000,49866000,9699000,3098000,642000000
"ITSA4<XBSP>","1T2016",11.877803312,18.672579268,16.603109959,187.87180561,190.28068705,0.11058435535,4774000,9084000,"-",619000,"-","-",8906000,54020000,2482000000,984000,1761000,285000000,45106000,2927000,2135000,50476000,9703000,3119000,1073000000
"ITSA4<XBSP>","2T2016",11.780131328,18.774201355,16.406993549,193.73569199,192.90322581,0.1016021091,4805000,9269000,"-",593000,"-","-",9271000,56738000,2942000000,786000,2356000,295000000,46621000,2963000,2867000,51931000,9862000,3653000,1002000000
"ITSA4<XBSP>","3T2016",10.016951059,15.899713129,13.978234582,173.64806867,173.69098712,0.11810116372,4660000,8094000,"-",585000,"-","-",8056000,57890000,3353000000,1388000,2295000,300000000,47933000,2961000,2232000,53330000,8679000,3620000,1025000000
"ITSA4<XBSP>","4T2016",10.220628916,16.21184317,13.920704845,175.29336463,175.57072754,0.10908271354,4687000,8229000,"-",645000,"-","-",8211000,59020000,3917000000,780000,2434000,310000000,47729000,2950000,2932000,53139000,8874000,3712000,968000000
"ITSA4<XBSP>","1T2017",10.45856542,16.122867163,14.047345201,172.05634987,175.86206897,0.04733924612,4756000,8364000,"-",656000,"-","-",8164000,58253000,3137000000,710000,2607000,437000000,47804000,2950000,2761000,52782000,9020000,3471000,427000000
"ITSA4<XBSP>","2T2017",9.9517476587,15.506262948,13.352100689,173.79633575,178.01448658,0.081936271788,4694000,8356000,"-",651000,"-","-",8123000,61099000,2654000000,798000,1931000,1895000000,49653000,2958000,3766000,55417000,9007000,4564000,738000000
"ITSA4<XBSP>","3T2017",9.6539690091,15.424032795,13.332278731,174.78224803,178.53587723,0.22560777958,4822000,8609000,"-",646000,"-","-",8359000,63215000,2945000000,1183000,1096000,1501000000,51662000,2980000,3502000,58856000,9255000,4685000,2088000000
"ITSA4<XBSP>","4T2017",9.3417258482,15.157767422,12.994815492,171.50332059,172.87180519,0.22859943368,4969000,8590000,"-",592000,"-","-",8403000,65580000,3292000000,1058000,1218000,1439000000,53229000,2993000,3698000,60689000,9182000,4756000,2099000000
"ITSA4<XBSP>","1T2018",10.654227868,17.516689955,14.683346618,178.62655848,177.04334059,0.13627780109,5053000,8946000,"-",586000,"-","-",8882000,61471000,3904000000,966000,1722000,1393000000,48500000,3028000,3448000,55418000,9532000,4414000,1299000000
"ITSA4<XBSP>","2T2018",10.233892275,16.541311802,14.297323135,170.78416445,170.89836315,0.12295081967,5254000,8979000,"-",659000,"-","-",8739000,62760000,2295000000,455000,2017000,996000000,51081000,3165000,3743000,57907000,9638000,4198000,1185000000
"ITSA4<XBSP>","3T2018",10.555118507,16.559726232,14.545596868,169.69863014,173.7716895,0.094850948509,5475000,9514000,"-",818000,"-","-",8871000,63875000,1901000000,756000,2254000,986000000,52691000,3415000,3464000,59490000,10332000,4220000,980000000
"ITSA4<XBSP>","4T2018",10.725742817,16.718607414,14.66634444,180.65116279,184.68837209,0.057663690476,5375000,9927000,"-",825000,"-","-",9436000,66206000,2383000000,713000,2421000,1030000000,55143000,2936000,3358000,61085000,10752000,4071000,620000000
"ITSA4<XBSP>","1T2019",11.383513668,18.34860666,15.75661018,188.86959877,190.9529321,0.087660524846,5184000,9899000,"-",847000,"-","-",9522000,62139000,2471000000,655000,1877000,1053000000,50402000,2959000,3217000,57393000,10746000,3872000,942000000
"ITSA4<XBSP>","2T2019",11.383897081,18.275918131,15.564136488,202.86745538,205.93543212,0.10831826401,4987000,10270000,"-",790000,"-","-",9910000,65002000,3364000000,1191000,2205000,1082000000,52362000,2995000,3294000,59542000,11060000,4485000,1198000000
"ITSA4<XBSP>","3T2019",10.439469152,16.961322961,14.488623162,195.52675585,195.81939799,0.13137372526,4784000,9368000,"-",634000,"-","-",9369000,64561000,3300000000,1087000,2031000,1091000000,52130000,3019000,3349000,59226000,10002000,4436000,1314000000
"ITSA4<XBSP>","4T2019",11.666409415,18.110937848,15.663346967,211.04233227,219.52875399,0.048890784983,5008000,10994000,"-",726000,"-","-",10312000,67476000,2576000000,878000,2369000,1213000000,55232000,3125000,3277000,62196000,11720000,4155000,573000000
"ITSA4<XBSP>","1T2020",11.128659319,16.572104019,14.163156831,178.72131791,195.64620514,0.095251475134,5099000,9976000,"-",701000,"-","-",8838000,64343000,2485000000,896000,2424000,1166000000,51962000,3028000,3711000,59164000,10677000,4607000,1017000000
"ITSA4<XBSP>","2T2020",8.7438708392,12.910844322,10.964232534,144.26229508,159.45621751,0.13390280503,5002000,7976000,"-",687000,"-","-",7001000,65814000,2875000000,1086000,2630000,1191000000,52896000,2995000,3895000,60204000,8663000,4981000,1160000000
"ITSA4<XBSP>","3T2020",8.511535092,12.367159825,10.542833034,130.15350877,145.26681287,0.097154753644,5472000,7949000,"-",697000,"-","-",6844000,67553000,2898000000,797000,2600000,1214000000,54494000,3094000,3857000,61638000,8646000,4654000,840000000.01
"ITSA4<XBSP>","4T2020",7.8322271386,12.112216119,10.115702479,124.89795918,131.36054422,0.16057957131,5880000,7724000,"-",627000,"-","-",7056000,72600000,3728000000,576000,2887000,1473000000,57343000,3290000,5125000,65088000,8351000,5701000,1341000000
"ITSA4<XBSP>","1T2021",8.7669247389,13.923682381,11.752748901,132.82454517,136.49398705,0.1737074401,6486000,8853000,"-",663000,"-","-",8251000,73302000,3202000000,542000,2541000,1453000000,58696000,3177000,5105000,66648000,9516000,5647000,1653000000
"ITSA4<XBSP>","2T2021",11.889050289,18.54903537,15.135728341,161.84246021,167.26463448,0.12065939097,7414000,12401000,"-",702000,"-","-",11167000,79276000,4838000000,911000,5067000,1440000000,61112000,3576000,7177000,68842000,13103000,8088000,1581000000
"ITSA4<XBSP>","3T2021",11.925606645,19.064759036,15.627044576,162.02483041,169.55074875,0.30478986182,7813000,13247000,"-",720000,"-","-",11744000,81007000,4790000000,1025000,2517000,1412000000,62602000,3798000,7161000,73313000,13967000,8186000,4257000000
"ITSA4<XBSP>","4T2021",11.36787701,19.121539967,15.458066317,162.68053856,160.30599755,0.25269556408,8170000,13097000,"-",722000,"-","-",12200000,85981000,5827000000,1277000,3876000,1516000000,65886000,3622000,7607000,76039000,13819000,8884000,3492000000
"ITSA4<XBSP>","1T2022",12.589115522,21.506031083,17.263089295,173.84272823,172.38954647,0.31641636458,8533000,14710000,"-",738000,"-","-",13712000,85929000,5879000000,2059000,3451000,1539000000,65555000,3421000,7819000,77119000,15448000,9878000,4888000000
"ITSA4<XBSP>","2T2022",11.435171816,19.768669002,15.77369591,160.13906303,157.3008093,0.35238029908,8773000,13800000,"-",778000,"-","-",13274000,89066000,6336000000,1936000,3165000,1852000000,67498000,3569000,8218000,79649000,14578000,10154000,5137000000
"ITSA4<XBSP>","3T2022",11.772998576,20.371016672,15.817725107,173.30135891,170.29804728,0.46991094148,8757000,14913000,"-",807000,"-","-",14468000,95943000,8005000000,2241000,4538000,2038000000,70827000,3671000,11722000,83603000,15720000,13963000,7387000000
"ITSA4<XBSP>","4T2022",12.273258244,18.493499706,14.646563945,166.79236389,183.46688664,0.33913784705,8486000,15569000,"-",855000,"-","-",13674000,96637000,7359000000,922000,4472000,2005000000,72797000,3738000,11125000,83723000,16424000,12047000,5570000000
"ITSA4<XBSP>","1T2023",11.427210836,17.038453093,13.477394636,163.51803645,182.5337796,0.38069670821,8067000,14725000,"-",920000,"-","-",12753000,97875000,7657000000,1110000,4288000,1993000000,73632000,3787000,11127000,85047000,15645000,12237000,5956000000
"ITSA4<XBSP>","2T2023",11.762898968,16.975170978,13.38942801,175.49634943,199.76943768,0.30136821168,7807000,15596000,"-",995000,"-","-",13270000,102327000,8839000000,1625000,5547000,2059000000,76867000,3845000,10981000,87507000,16591000,12606000,5000000000
"ITSA4<XBSP>","3T2023",11.388138698,17.098717566,13.940572873,193.2973702,205.75859744,0.17336853091,7415000,15257000,"-",1032000,"-","-",13806000,102815000,7694000000,1509000,4889000,3319000000,79738000,4087000,9523000,88422000,16289000,11032000,2824000000
"ITSA4<XBSP>","4T2023",9.9106059639,16.057438254,13.268405665,189.32683191,191.11472301,0.20142614157,7383000,14110000,"-",1176000,"-","-",13466000,105348000,4798000000,1109000,5977000,1716000000,82952000,4098000,9663000,93966000,15286000,10772000,3079000000
"ITSA4<XBSP>","1T2024",10.411632624,17.199886415,13.982455802,191.10030235,191.17917707,0.24126118125,7607000,14543000,"-",1220000,"-","-",14143000,103966000,4737000000,1346000,6613000,1773000000,80435000,4083000,10843000,92189000,15763000,12189000,3803000000
"ITSA4<XBSP>","2T2024",10.066840404,16.710727227,13.557112746,191.74947699,191.31799163,0.25519455988,7648000,14632000,"-",1250000,"-","-",14312000,108172000,5698000000,1102000,5920000,1726000000,83551000,4207000,10597000,95930000,15882000,11699000,4053000000
"ITSA4<XBSP>","3T2024",10.211152281,15.722618561,12.7428551,175.62507698,188.74245597,0.25281067757,8119000,15324000,"-",1309000,"-","-",14040000,111898000,5173000000,1298000,6897000,2079000000,86463000,4228000,11883000,99047000,16633000,13181000,4205000000
"ITSA4<XBSP>","4T2024",10.474607786,15.67102119,12.987568157,180.77717061,199.00425015,0.23554117714,8235000,16388000,"-",1231000,"-","-",14778000,114625000,5776000000,1373000,4852000,2110000000,90443000,4554000,9739000,103260000,17619000,11112000,4150000000
"PATI4<XBSP>","4T1999",6.9859249106,-1.881758849,-0.71967350508,-0.42898412216,3.4383891918,2.0187747036,92078,3166,882,"-","-","-",-395,54886,28308000,3948,"-","-",20991,0,4839,29911,4048,8787,8172000
"PATI4<XBSP>","1T2000","-","-","-","-","-","-","-","-","-","-","-","-","-",57057,30060000,3109,"-","-",21072,0,5438,29707,"-",8547,8148000
"PATI4<XBSP>","2T2000","-","-","-","-","-","-","-","-","-","-","-","-","-",50404,22210000,2329,"-","-",21490,0,5505,30191,"-",7834,7502000
"PATI4<XBSP>","3T2000","-","-","-","-","-","-","-","-","-","-","-","-","-",51483,22362000,4421,"-","-",22130,0,5667,33173,"-",10088,9719000
"PATI4<XBSP>","4T2000",8.5820315871,2.9916490777,1.1738441596,0.63910916808,4.43063411,2.1543026706,102017,4520,872,"-","-","-",651,55544,26411000,6115,"-","-",21052,742,5988,34761,5392,12103,11616000
"PATI4<XBSP>","1T2001",10.130035108,3.2062391681,1.2050051423,0.68949283535,5.6169636815,"-",101959,5727,"-","-","-","-",702,58340,28547000,7965,"-","-",21184,742,6502,37313,"-",14467,14022000
"PATI4<XBSP>","2T2001",11.31029499,5.001977935,1.7793761238,1.0395922021,6.0658103886,"-",109466,6640,"-","-","-","-",1137,63955,33861000,10000,"-","-",22009,742,5948,38747,"-",15948,14601000
"PATI4<XBSP>","3T2001",13.233061991,4.1356136648,1.4321304432,0.81585477785,6.8030390591,"-",117668,8005,"-","-","-","-",959,67033,35306000,9152,"-","-",22471,742,6453,39925,"-",15605,14651000
"PATI4<XBSP>","4T2001",12.993906468,8.947885939,3.2876238946,1.6512690235,6.3470899638,1.5681168625,126751,8045,1402,"-","-","-",2087,63663,31273000,9051,"-","-",22643,748,6341,40863,9447,15392,14814000
"PATI4<XBSP>","1T2002",12.449097095,10.778966651,4.025562086,2.0031722697,6.134086425,"-",129245,7928,"-","-","-","-",2583,64314,31204000,9588,"-","-",23271,748,6305,42031,"-",15893,15226000
"PATI4<XBSP>","2T2002",11.605247699,7.9351006295,2.8495924605,1.3847094044,6.2520789981,"-",129269,8082,"-","-","-","-",1784,62816,28641000,12390,"-","-",21810,748,7259,45963,"-",19649,19047000
"PATI4<XBSP>","3T2002",13.530862318,-0.070704690083,-0.022766596851,-0.01126921401,6.0711012276,"-",133106,8081,"-","-","-","-",-21.000000001,65886,32292000,7525,"-","-",20467,748,8134,39417,"-",15659,13957000
"PATI4<XBSP>","4T2002",20.031808063,12.310385064,4.6357324897,2.3743792105,9.2056895077,0.70068576039,133298,12271,2603,"-","-","-",3165,68274,31987000,8105,"-","-",24206,1504,6279,40430,14874,14384,10422000
"PATI4<XBSP>","1T2003",29.677644466,33.821681517,14.554146389,7.3997013377,13.769080332,"-",160047,22037,"-","-","-","-",11843,81372,36146000,8012,"-","-",33512,1504,5880,49008,"-",13892,9662000
"PATI4<XBSP>","2T2003",39.320469261,50.955644712,23.071779992,10.173158969,15.508101703,"-",179777,27880,"-","-","-","-",18289,79270,34962000,7687,"-","-",34388,1504,4164,46797,"-",11851,6653000
"PATI4<XBSP>","3T2003",37.700536136,57.556233101,27.174208268,10.607112755,14.119493021,"-",188647,26636,"-","-","-","-",20010,73636,24949000,4458,"-","-",34766,0,4093,46630,"-",8551,2036000
"PATI4<XBSP>","4T2003",35.31433099,51.620714325,24.798413748,9.2766121575,13.023354711,0.089523617279,202229,26337,3387,"-","-","-",18760,75650,26045000,6889,"-","-",36342,0,3044,49222,29724,9933,2661000
"PATI4<XBSP>","1T2004",28.910120534,34.300933392,15.628861847,7.0628248281,11.208045925,"-",198759,22277,"-","-","-","-",14038,89821,35377000,6541,"-","-",40926,0,3082,50857,"-",9623,-505000
"PATI4<XBSP>","2T2004",32.856738322,32.49787706,11.694315461,5.7933647897,10.303438724,"-",204785.99931,21099.999955,"-","-","-","-",11863.999978,101451,52093000,9459,"-","-",36507,0,2208,42384,"-",11667,-4766000
"PATI4<XBSP>","3T2004",38.442183503,36.918241088,19.192620234,9.4682096021,14.936939288,"-",230729.99964,34463.999968,"-","-","-","-",21845.999981,113825,44563000,5831,"-","-",59174,0,1976,59170,"-",7807,-8116000
"PATI4<XBSP>","4T2004",42.440817347,40.990371389,24.883851081,11.02231456,18.215228674,-0.13097181084,254139,46292,3337,"-","-","-",28012,112571,33096000,9024,"-","-",68338,0,986,71989,49629,10010,-6500000
"PATI4<XBSP>","1T2005",39.366662105,41.382235898,25.533337118,11.654664618,19.05182015,"-",272037.00038,51828.000054,"-","-","-","-",31705.000033,124171,36363000,14064,"-","-",76615,0,1107,86892,"-",15171,190999.99998
"PATI4<XBSP>","2T2005",41.558431924,39.112970927,24.040262916,10.979863241,17.849347749,"-",275814,49231,"-","-","-","-",30284,125972,38259000,12830,"-","-",77427,0,230,78185,"-",13060,-9298000
"PATI4<XBSP>","3T2005",29.542120912,25.671445049,16.832185093,7.7932072045,13.380891366,"-",259893,34776,"-","-","-","-",20254,120329,30412000,7634,"-","-",78897,0,178,77693,"-",7812,-12046000
"PATI4<XBSP>","4T2005",15.688628101,14.550271256,9.5862040169,4.7772635714,7.7554061028,-0.52454169131,240284,18635,3348,"-","-","-",11479,119745,29281000,7179,"-","-",78892,0,538,78395,21983,7717,-11531000
"PATI4<XBSP>","1T2006",8.5544621938,7.6355137705,4.5965801444,2.4951074198,3.9609287875,"-",230451,9128,"-","-","-","-",5750,125093,38014000,6850,"-","-",75306,0,687,70425,"-",7537,-15967000
"PATI4<XBSP>","2T2006",6.4039115646,6.2420443938,4.0178223075,2.2484421601,3.2886032061,"-",229003,7531,"-","-","-","-",5149,128154,32672000,6473,"-","-",82489,0,902,77616,"-",7375,-16964000
"PATI4<XBSP>","3T2006",6.9550774958,7.4773368911,4.8265680387,2.7892695109,3.9246181807,"-",225041,8832,"-","-","-","-",6277,130051,30151000,8321,"-","-",83947,0,3780,83811,"-",12101,-12309000
"PATI4<XBSP>","4T2006",7.5984204131,8.5056252577,5.5590631208,3.2574024697,4.4457678582,-0.88223583461,221649,9854,3206,"-","-","-",7220,129878,29433000,10933,"-","-",84885,0,3331,85592,13060,14264,-11522000
"PATI4<XBSP>","1T2007",6.6197482075,8.0126146789,4.9160603971,3.1796958196,4.0425415722,"-",219738,8883,"-","-","-","-",6987,142126,40366000,15814,"-","-",87200,0,2820,88565,"-",18634,-10375000
